,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2011-02-27,2,2011-02-27,6.05,10.35,63.083333333333336,1005.6999999999999,282.5,3.6166666666666667,526.25,100.83333333333333,366.1666666666667
2011-02-28,2,2011-02-28,11.775,27.224999999999998,85.91666666666667,994.8166666666666,214.25,7.541666666666667,0.0,87.0,87.0
2011-03-01,3,2011-03-01,3.091666666666667,3.475,47.75,1014.375,337.25,4.133333333333334,614.1666666666666,82.91666666666667,400.5
2011-03-02,3,2011-03-02,6.158333333333334,7.925,54.5,1008.725,254.5,7.108333333333333,514.8333333333334,108.83333333333333,373.9166666666667
2011-03-03,3,2011-03-03,-3.266666666666667,3.025,43.583333333333336,1027.2583333333334,318.9166666666667,3.658333333333333,781.3333333333334,54.666666666666664,431.5
2011-03-04,3,2011-03-04,1.8166666666666667,8.466666666666667,55.666666666666664,1028.8583333333333,154.08333333333334,4.383333333333334,474.6666666666667,134.08333333333334,377.4166666666667
2011-03-05,3,2011-03-05,10.158333333333333,16.099999999999998,76.83333333333333,1018.375,184.08333333333334,7.491666666666667,259.9166666666667,145.75,310.8333333333333
2011-03-06,3,2011-03-06,10.791666666666666,26.366666666666664,90.33333333333333,1005.2833333333333,180.75,7.241666666666667,0.0,86.25,86.25
2011-03-07,3,2011-03-07,3.2583333333333333,8.141666666666667,62.5,1003.1083333333332,320.5,8.308333333333334,605.75,82.25,408.75
2011-03-08,3,2011-03-08,3.658333333333333,6.741666666666667,51.333333333333336,1023.6750000000001,37.166666666666664,2.1,529.4166666666666,113.25,402.25
2011-03-09,3,2011-03-09,3.608333333333333,11.241666666666667,67.5,1025.425,98.33333333333333,5.483333333333333,47.0,224.66666666666666,245.75
2011-03-10,3,2011-03-10,8.233333333333333,23.90833333333333,91.25,1011.725,124.66666666666667,7.7749999999999995,0.0,77.58333333333333,77.58333333333333
2011-03-11,3,2011-03-11,10.091666666666667,12.9,80.08333333333333,998.2666666666668,219.41666666666666,4.158333333333333,29.583333333333332,215.16666666666666,231.5
2011-03-12,3,2011-03-12,8.561538461538461,11.492307692307692,57.0,1000.9692307692308,244.15384615384616,5.823076923076924,355.61538461538464,155.15384615384616,344.2307692307692
2011-03-13,3,2011-03-13,8.561538461538461,9.276923076923076,54.23076923076923,1005.8076923076923,286.0769230769231,5.984615384615385,98.92307692307692,184.92307692307693,245.46153846153845
2011-03-14,3,2011-03-14,5.7153846153846155,7.453846153846154,55.92307692307692,1015.9461538461538,323.84615384615387,3.553846153846154,26.153846153846153,173.23076923076923,177.84615384615384
2011-03-15,3,2011-03-15,5.300000000000001,7.369230769230769,64.0,1021.4461538461538,152.53846153846155,2.792307692307692,203.3846153846154,203.23076923076923,299.9230769230769
2011-03-16,3,2011-03-16,7.916666666666667,15.708333333333334,84.33333333333333,1008.3666666666667,220.5,3.15,114.0,171.5,227.83333333333334
2011-03-17,3,2011-03-17,10.915384615384616,9.823076923076924,64.61538461538461,1011.8923076923077,277.15384615384613,2.646153846153846,647.1538461538462,77.84615384615384,434.46153846153845
2011-03-18,3,2011-03-18,16.669230769230772,20.13076923076923,57.84615384615385,1002.4692307692308,267.0,5.6,443.9230769230769,146.07692307692307,390.53846153846155
2011-03-19,3,2011-03-19,9.592857142857143,8.235714285714286,47.07142857142857,1012.9642857142857,330.42857142857144,5.471428571428571,561.0,100.71428571428571,402.64285714285717
2011-03-20,3,2011-03-20,4.871428571428572,5.628571428571428,48.92857142857143,1025.992857142857,115.57142857142857,2.157142857142857,610.7857142857143,80.92857142857143,420.35714285714283
2011-03-21,3,2011-03-21,5.007692307692308,15.853846153846153,88.53846153846153,1010.1461538461538,175.84615384615384,4.269230769230769,0.3076923076923077,53.30769230769231,53.38461538461539
2011-03-22,3,2011-03-22,8.253846153846153,9.823076923076924,60.76923076923077,1003.8615384615385,334.15384615384613,4.976923076923077,308.53846153846155,195.46153846153845,364.7692307692308
2011-03-23,3,2011-03-23,1.6500000000000001,17.525000000000002,90.75,1000.1416666666668,85.25,2.725,0.0,71.58333333333333,71.58333333333333
2011-03-24,3,2011-03-24,3.1769230769230767,8.13076923076923,63.46153846153846,995.7769230769231,191.07692307692307,4.8307692307692305,202.30769230769232,217.3846153846154,342.84615384615387
2011-03-25,3,2011-03-25,2.7214285714285715,5.214285714285714,45.92857142857143,1003.75,299.92857142857144,4.078571428571428,490.2857142857143,116.28571428571429,413.7142857142857
2011-03-26,3,2011-03-26,1.1142857142857143,3.435714285714286,37.07142857142857,1006.2642857142857,308.92857142857144,5.314285714285715,694.7142857142857,68.71428571428571,460.7142857142857
2011-03-27,3,2011-03-27,2.5714285714285716,4.485714285714286,39.714285714285715,1004.6999999999999,311.14285714285717,4.207142857142857,629.8571428571429,77.78571428571429,453.0
2011-03-28,3,2011-03-28,2.9285714285714284,3.742857142857143,39.214285714285715,1005.3000000000001,301.14285714285717,5.557142857142857,688.6428571428571,75.71428571428571,463.7857142857143
2011-03-29,3,2011-03-29,4.771428571428571,5.857142857142857,43.214285714285715,1009.0,307.64285714285717,5.357142857142857,679.2857142857143,73.78571428571429,461.57142857142856
2011-03-30,3,2011-03-30,7.007142857142857,8.5,51.5,1010.4285714285714,245.64285714285714,1.792857142857143,378.64285714285717,167.14285714285714,382.85714285714283
2011-03-31,3,2011-03-31,4.521428571428571,15.014285714285714,76.14285714285714,1001.3142857142857,80.78571428571429,3.3785714285714286,0.0,110.0,110.0
2011-04-01,4,2011-04-01,3.0357142857142856,13.721428571428572,92.35714285714286,987.1714285714286,300.35714285714283,4.392857142857143,0.0,132.85714285714286,132.85714285714286
2011-04-02,4,2011-04-02,7.964285714285714,8.385714285714286,49.785714285714285,990.342857142857,281.85714285714283,5.635714285714286,556.4285714285714,120.14285714285714,449.7142857142857
2011-04-03,4,2011-04-03,9.535714285714286,7.135714285714286,39.07142857142857,1002.7928571428572,303.57142857142856,6.0,511.57142857142856,127.07142857142857,445.64285714285717
2011-04-04,4,2011-04-04,13.414285714285715,22.521428571428572,60.5,997.6642857142857,194.5,6.035714285714286,54.5,225.71428571428572,260.7857142857143
2011-04-05,4,2011-04-05,10.742857142857144,23.385714285714283,84.64285714285714,985.7142857142857,255.0,7.228571428571429,14.714285714285714,121.78571428571429,124.5
2011-04-06,4,2011-04-06,8.178571428571429,8.871428571428572,46.57142857142857,1004.7285714285715,262.2142857142857,5.478571428571429,362.42857142857144,144.78571428571428,384.5
2011-04-07,4,2011-04-07,7.664285714285714,14.792857142857143,75.71428571428571,1009.0642857142857,121.92857142857143,2.3000000000000003,26.214285714285715,203.71428571428572,214.07142857142858
2011-04-08,4,2011-04-08,7.364285714285715,12.192857142857141,69.0,1013.2214285714286,106.42857142857143,2.3785714285714286,0.35714285714285715,138.92857142857142,139.0
2011-04-09,4,2011-04-09,9.328571428571427,9.87142857142857,63.0,1012.3714285714286,121.0,2.0571428571428574,547.3571428571429,117.0,476.35714285714283
2011-04-10,4,2011-04-10,11.485714285714286,18.285714285714285,62.285714285714285,1010.6142857142858,184.85714285714286,3.2214285714285715,0.5714285714285714,185.57142857142858,185.64285714285714
2011-04-11,4,2011-04-11,17.62857142857143,30.27857142857143,73.92857142857143,997.6142857142858,211.42857142857142,6.392857142857143,260.64285714285717,173.64285714285714,355.35714285714283
2011-04-12,4,2011-04-12,14.37142857142857,29.264285714285712,63.714285714285715,1001.5500000000001,117.07142857142857,5.021428571428571,0.0,87.64285714285714,87.64285714285714
2011-04-13,4,2011-04-13,11.307142857142859,23.021428571428572,81.64285714285714,1002.4571428571428,118.57142857142857,4.428571428571429,0.0,101.71428571428571,101.71428571428571
2011-04-14,4,2011-04-14,14.62142857142857,15.285714285714286,56.214285714285715,1006.1642857142857,327.35714285714283,3.692857142857143,574.0,113.71428571428571,486.2142857142857
2011-04-15,4,2011-04-15,10.842857142857143,14.842857142857143,52.857142857142854,1019.2071428571428,95.14285714285714,4.021428571428571,190.92857142857142,240.21428571428572,345.7142857142857
2011-04-16,4,2011-04-16,8.657142857142857,20.014285714285712,78.57142857142857,1011.6,117.0,8.414285714285715,0.2857142857142857,77.14285714285714,77.21428571428571
2011-04-17,4,2011-04-17,12.62142857142857,12.242857142857144,59.785714285714285,995.6285714285714,245.07142857142858,7.678571428571429,556.3571428571429,114.14285714285714,493.85714285714283
2011-04-18,4,2011-04-18,12.978571428571428,14.65,48.857142857142854,1005.5857142857143,234.21428571428572,4.357142857142857,200.78571428571428,186.07142857142858,317.0
2011-04-19,4,2011-04-19,11.735714285714286,25.764285714285712,73.71428571428571,1008.0857142857143,107.35714285714286,3.2642857142857147,0.9285714285714286,123.14285714285714,123.21428571428571
2011-04-20,4,2011-04-20,15.557142857142859,27.585714285714285,72.42857142857143,1002.1357142857142,174.28571428571428,4.55,67.07142857142857,206.07142857142858,238.14285714285714
2011-04-21,4,2011-04-21,12.457142857142857,9.742857142857144,44.07142857142857,1009.5571428571428,296.14285714285717,6.471428571428571,640.7142857142857,108.78571428571429,526.4285714285714
2011-04-22,4,2011-04-22,8.314285714285715,11.207142857142857,45.142857142857146,1020.7357142857143,115.14285714285714,3.4214285714285713,131.14285714285714,225.71428571428572,283.2142857142857
2011-04-23,4,2011-04-23,11.442857142857145,29.064285714285713,85.92857142857143,1010.2142857142857,181.0,5.7,0.0,79.78571428571429,79.78571428571429
2011-04-24,4,2011-04-24,19.37142857142857,31.521428571428572,73.78571428571429,1006.2428571428571,245.14285714285714,3.8428571428571425,234.42857142857142,188.21428571428572,359.5
2011-04-25,4,2011-04-25,17.992857142857144,30.75714285714286,81.5,1008.1214285714286,120.42857142857143,1.8285714285714287,152.5,187.14285714285714,296.92857142857144
2011-04-26,4,2011-04-26,20.759999999999998,26.753333333333334,70.53333333333333,1005.5,197.4,6.366666666666666,503.73333333333335,128.06666666666666,470.06666666666666
2011-04-27,4,2011-04-27,20.493333333333332,34.12,78.33333333333333,1005.5866666666666,193.73333333333332,6.96,127.2,270.46666666666664,349.26666666666665
2011-04-28,4,2011-04-28,19.728571428571428,37.971428571428575,87.07142857142857,996.6785714285714,204.85714285714286,8.607142857142858,3.7142857142857144,185.64285714285714,188.0
2011-04-29,4,2011-04-29,16.593333333333334,15.626666666666667,53.733333333333334,998.2266666666667,254.4,5.093333333333334,319.8666666666667,171.93333333333334,379.26666666666665
2011-04-30,4,2011-04-30,13.773333333333333,12.78,50.8,1007.9933333333333,313.4,4.253333333333333,307.3333333333333,197.53333333333333,392.6
2011-05-01,5,2011-05-01,15.446666666666665,10.186666666666667,51.6,1015.3,97.73333333333333,2.2933333333333334,445.73333333333335,161.66666666666666,464.73333333333335
2011-05-02,5,2011-05-02,14.793333333333333,26.59333333333333,63.2,1013.8933333333333,174.93333333333334,3.82,0.0,181.33333333333334,181.33333333333334
2011-05-03,5,2011-05-03,18.153333333333332,27.246666666666666,68.73333333333333,1009.0400000000001,146.4,4.406666666666666,134.93333333333334,267.8666666666667,362.8
2011-05-04,5,2011-05-04,11.9,26.913333333333334,90.26666666666667,1005.4533333333333,300.6666666666667,4.446666666666667,0.26666666666666666,101.93333333333334,102.0
2011-05-05,5,2011-05-05,13.046666666666665,10.573333333333332,44.0,1005.0133333333334,306.53333333333336,6.753333333333333,583.1333333333333,116.2,516.3333333333334
2011-05-06,5,2011-05-06,15.866666666666667,10.92,39.733333333333334,1004.7199999999999,232.33333333333334,4.38,524.8,143.2,498.2
2011-05-07,5,2011-05-07,16.506666666666668,15.426666666666668,52.13333333333333,1001.5266666666666,270.73333333333335,3.4133333333333336,306.0,213.86666666666667,415.1333333333333
2011-05-08,5,2011-05-08,17.086666666666666,14.966666666666667,48.2,1002.7666666666667,276.3333333333333,2.4266666666666667,480.53333333333336,140.86666666666667,480.3333333333333
2011-05-09,5,2011-05-09,17.253333333333334,13.84,42.333333333333336,1004.9599999999999,332.2,4.613333333333333,605.4666666666667,101.6,521.1333333333333
2011-05-10,5,2011-05-10,17.79375,12.0875,39.0,1005.7125,145.5625,4.65,647.3125,75.5,509.9375
2011-05-11,5,2011-05-11,16.766666666666666,17.78666666666667,53.2,1008.4133333333334,38.46666666666667,4.46,330.73333333333335,190.0,404.26666666666665
2011-05-12,5,2011-05-12,18.30625,16.48125,53.4375,1007.76875,75.4375,1.7375,509.375,113.625,486.6875
2011-05-13,5,2011-05-13,16.9375,23.34375,60.375,1004.38125,169.3125,2.70625,79.625,242.125,280.875
2011-05-14,5,2011-05-14,17.05625,30.2375,69.0,1000.79375,173.8125,4.14375,0.125,178.4375,178.4375
2011-05-15,5,2011-05-15,17.72142857142857,36.285714285714285,93.07142857142857,993.8071428571428,167.5,4.371428571428572,24.642857142857142,183.57142857142858,198.07142857142858
2011-05-16,5,2011-05-16,16.45,29.51875,94.375,995.66875,118.25,3.59375,0.5625,107.1875,107.1875
2011-05-17,5,2011-05-17,15.833333333333334,33.85333333333333,94.86666666666666,1002.9666666666667,90.86666666666666,5.62,2.1333333333333333,187.33333333333334,188.06666666666666
2011-05-18,5,2011-05-18,17.4625,31.55,94.25,1005.66875,116.125,5.98125,11.875,181.125,192.0
2011-05-19,5,2011-05-19,17.926666666666666,26.766666666666666,92.26666666666667,1006.5,140.26666666666668,3.253333333333333,13.266666666666667,283.6666666666667,294.8
2011-05-20,5,2011-05-20,16.6125,25.03125,87.125,1005.1125,208.125,1.66875,28.1875,192.875,205.5
2011-05-21,5,2011-05-21,17.4375,25.44375,81.9375,1005.08125,184.8125,1.39375,309.75,216.8125,412.9375
2011-05-22,5,2011-05-22,16.26875,26.64375,79.3125,1010.4125,112.25,3.10625,10.0,130.3125,131.75
2011-05-23,5,2011-05-23,16.85625,35.2,85.4375,1007.4875,163.875,5.5,0.375,112.3125,112.3125
2011-05-24,5,2011-05-24,22.5375,33.8875,73.5,999.51875,239.125,4.76875,101.75,273.5625,337.4375
2011-05-25,5,2011-05-25,22.30625,28.41875,66.1875,1003.6999999999999,171.6875,1.80625,538.5625,117.375,500.625
2011-05-26,5,2011-05-26,22.65,31.45,73.6875,1004.0,165.75,4.6375,82.625,290.375,351.5
2011-05-27,5,2011-05-27,24.30625,28.14375,66.5,1005.025,173.4375,3.90625,418.4375,162.875,480.25
2011-05-28,5,2011-05-28,23.425,31.20625,72.0,1007.29375,182.5,4.3375,381.0,177.8125,466.3125
2011-05-29,5,2011-05-29,24.275,35.625,69.9375,1009.43125,199.75,4.2,295.5,213.4375,425.3125
2011-05-30,5,2011-05-30,26.55625,38.08125,62.375,1009.1875,296.8125,3.50625,335.1875,158.4375,419.0625
2011-05-31,5,2011-05-31,27.1,32.31875,56.375,1012.04375,115.5625,2.13125,509.25,131.5,499.4375
2011-06-01,6,2011-06-01,25.91875,39.05,69.5625,1008.09375,206.8125,4.725,212.375,193.3125,374.6875
2011-06-02,6,2011-06-02,23.30625,16.0875,39.625,1003.25,289.5,6.4625,673.75,75.3125,541.6875
2011-06-03,6,2011-06-03,19.775,8.2625,32.1875,1007.6875,320.75,5.8125,721.375,74.25,558.625
2011-06-04,6,2011-06-04,21.28125,15.675,35.6875,1008.4625,319.625,2.79375,222.9375,228.125,402.1875
2011-06-05,6,2011-06-05,19.4375,23.5625,58.3125,1007.6875,149.1875,2.53125,117.0625,252.3125,341.0625
2011-06-06,6,2011-06-06,21.9875,23.2125,55.25,1006.6374999999999,125.4375,1.75,395.0,197.5625,465.75
2011-06-07,6,2011-06-07,26.1625,26.15,46.9375,1004.14375,249.875,3.25,460.875,168.8125,491.875
2011-06-08,6,2011-06-08,28.95,32.8375,50.8125,1002.50625,256.25,2.7875,387.1875,184.375,478.125
2011-06-09,6,2011-06-09,29.28125,36.8125,55.5625,1001.54375,251.375,3.175,218.5625,230.4375,406.75
2011-06-10,6,2011-06-10,26.15,37.16875,61.5,1004.3,295.25,2.24375,318.4375,203.0,455.5
2011-06-11,6,2011-06-11,21.51875,42.9375,83.0625,1005.7375,122.25,3.83125,0.1875,101.5625,101.5625
2011-06-12,6,2011-06-12,20.6125,36.375,78.5625,1002.15,92.375,1.85,28.375,278.6875,300.9375
2011-06-13,6,2011-06-13,20.43125,23.9125,63.375,1002.1375,265.625,2.3875,101.0,264.4375,355.5
2011-06-14,6,2011-06-14,17.6625,24.425,76.625,1002.41875,104.3125,2.19375,59.9375,244.25,275.75
2011-06-15,6,2011-06-15,21.08125,21.98125,55.8125,1002.25,341.0,3.40625,573.3125,116.25,524.25
2011-06-16,6,2011-06-16,23.75625,22.8625,52.5625,1003.3125,247.125,3.04375,216.125,247.75,415.75
2011-06-17,6,2011-06-17,21.68125,32.5375,81.1875,1002.89375,213.375,3.6625,14.625,207.4375,220.5
2011-06-18,6,2011-06-18,23.64375,30.10625,65.9375,1001.7625,268.5625,2.8,263.1875,224.5625,417.5
2011-06-19,6,2011-06-19,24.425,21.94375,53.5625,1000.63125,86.75,2.40625,323.0625,207.9375,446.9375
2011-06-20,6,2011-06-20,22.43125,23.63125,56.375,1002.825,139.6875,1.29375,386.6875,187.75,473.625
2011-06-21,6,2011-06-21,23.6375,37.575,69.3125,1003.5875,232.5625,2.40625,103.375,276.375,344.25
2011-06-22,6,2011-06-22,23.95,48.19375,79.0625,1002.925,182.125,2.91875,8.625,227.875,234.5
2011-06-23,6,2011-06-23,23.375,48.75625,88.125,998.93125,142.0625,2.2375,0.0,140.25,140.25
2011-06-24,6,2011-06-24,22.375,37.1625,81.125,997.2875,145.875,3.15625,0.0,145.625,145.625
2011-06-25,6,2011-06-25,22.41875,32.3875,75.625,999.8375,222.6875,2.425,227.0,238.75,422.125
2011-06-26,6,2011-06-26,23.28125,27.75,62.5,1004.03125,276.3125,2.48125,278.1875,232.625,416.8125
2011-06-27,6,2011-06-27,24.15,29.68125,60.9375,1006.91875,264.4375,1.36875,516.375,140.125,501.0625
2011-06-28,6,2011-06-28,25.09375,37.4875,68.3125,1003.625,185.0,2.78125,274.75,224.4375,420.125
2011-06-29,6,2011-06-29,25.5,26.325,58.375,1001.76875,274.375,3.41875,402.625,172.25,475.1875
2011-06-30,6,2011-06-30,24.275,19.90625,48.625,1004.85625,295.1875,3.25625,571.0625,135.625,516.25
2011-07-01,7,2011-07-01,24.2375,20.50625,43.1875,1006.08125,323.6875,2.2875,491.0,155.5625,493.0625
2011-07-02,7,2011-07-02,25.375,28.28125,51.3125,1007.8,290.125,1.3125,267.375,243.375,406.3125
2011-07-03,7,2011-07-03,25.25625,41.41875,68.875,1002.85625,218.5,3.10625,0.0,112.8125,112.8125
2011-07-04,7,2011-07-04,26.73125,30.29375,60.4375,1001.31875,258.0,2.31875,208.75,234.875,392.5
2011-07-05,7,2011-07-05,27.49375,21.35,43.6875,1003.325,282.9375,2.34375,639.25,84.4375,532.1875
2011-07-06,7,2011-07-06,28.28125,30.75,50.0625,1003.7625,230.0625,3.11875,206.3125,270.1875,377.8125
2011-07-07,7,2011-07-07,27.525,34.51875,60.6875,1003.55,263.8125,1.88125,257.1875,210.625,393.5625
2011-07-08,7,2011-07-08,25.525,41.4125,75.0,1002.1,167.125,2.06875,37.6875,218.375,247.5
2011-07-09,7,2011-07-09,26.3625,28.60625,60.0625,1001.15,302.125,3.1875,518.1875,127.25,499.1875
2011-07-10,7,2011-07-10,26.4125,24.13125,47.125,1007.46875,166.875,1.7125,608.4375,103.3125,520.25
2011-07-11,7,2011-07-11,28.818749999999998,37.78125,52.1875,1004.75,219.1875,3.70625,377.8125,180.5625,460.25
2011-07-12,7,2011-07-12,30.14375,35.86875,52.0,996.99375,276.5,4.5875,451.625,151.4375,479.4375
2011-07-13,7,2011-07-13,28.5625,32.51875,44.8125,997.7625,304.4375,4.24375,292.125,219.75,390.5
2011-07-14,7,2011-07-14,24.61875,19.45625,43.9375,1004.8125,103.5,4.75,522.3125,131.1875,498.125
2011-07-15,7,2011-07-15,25.0,23.24375,46.9375,1008.36875,268.6875,1.9625000000000001,349.1875,187.8125,412.3125
2011-07-16,7,2011-07-16,26.33125,24.59375,46.0,1010.56875,240.1875,2.08125,349.25,190.0625,434.3125
2011-07-17,7,2011-07-17,27.53125,27.14375,45.75,1011.0625,233.125,3.85625,573.75,99.1875,507.25
2011-07-18,7,2011-07-18,29.00625,38.56875,52.625,1004.875,237.75,4.70625,285.125,189.1875,405.875
2011-07-19,7,2011-07-19,26.75,40.95,72.0,1000.45,318.3125,1.76875,321.1875,198.5625,444.1875
2011-07-20,7,2011-07-20,27.19375,33.5875,68.4375,1002.5,154.125,2.28125,331.25,193.125,452.1875
2011-07-21,7,2011-07-21,29.7125,42.85625,65.8125,999.84375,217.1875,4.725,281.75,203.8125,432.0625
2011-07-22,7,2011-07-22,31.7375,46.46875,63.75,1000.79375,262.4375,3.3,340.5625,190.5,442.4375
2011-07-23,7,2011-07-23,32.45625,46.5625,52.9375,1002.5625,278.6875,3.28125,204.0,242.5,385.625
2011-07-24,7,2011-07-24,28.4875,51.8625,72.0625,1003.0875,322.0,1.73125,12.875,192.0625,197.625
2011-07-25,7,2011-07-25,24.9625,47.825,76.625,1002.78125,124.0625,3.64375,7.6875,193.125,195.125
2011-07-26,7,2011-07-26,25.787499999999998,33.1375,66.4375,997.80625,221.875,2.33125,422.625,129.625,464.5
2011-07-27,7,2011-07-27,25.73125,24.63125,52.6875,1002.15625,309.25,3.1375,470.8125,140.125,467.5625
2011-07-28,7,2011-07-28,26.85625,37.49375,54.0,1007.18125,198.5625,1.60625,132.75,232.9375,333.375
2011-07-29,7,2011-07-29,27.28125,50.3,66.1875,1004.1125,205.25,2.65,14.0625,258.9375,269.875
2011-07-30,7,2011-07-30,28.48125,31.3,57.0,1003.475,311.5625,4.01875,575.5,89.375,488.25
2011-07-31,7,2011-07-31,27.68125,26.70625,48.1875,1007.225,196.6875,1.65,512.5,129.8125,469.0625
2011-08-01,8,2011-08-01,26.75,35.5375,66.8125,1003.0875,267.1875,2.71875,332.375,190.5625,417.6875
2011-08-02,8,2011-08-02,27.2,26.8875,54.4375,998.05,305.4375,3.425,454.6875,136.8125,463.5625
2011-08-03,8,2011-08-03,26.15,34.7625,51.5,997.1625,144.75,1.88125,265.5625,154.6875,339.5625
2011-08-04,8,2011-08-04,23.833333333333332,35.04666666666667,68.4,1002.6133333333333,88.2,2.9266666666666667,267.6,226.73333333333332,403.6666666666667
2011-08-05,8,2011-08-05,24.825,35.10625,65.6875,1008.51875,201.6875,2.075,437.0,146.75,447.125
2011-08-06,8,2011-08-06,25.79375,39.6625,64.5,1007.21875,197.6875,4.3125,101.125,244.625,319.9375
2011-08-07,8,2011-08-07,25.75,51.49285714285714,84.85714285714286,996.2714285714285,223.57142857142858,3.835714285714286,56.857142857142854,303.85714285714283,353.0
2011-08-08,8,2011-08-08,26.6625,41.16875,73.625,992.06875,303.9375,3.68125,370.125,155.5,423.375
2011-08-09,8,2011-08-09,25.10625,42.1,79.3125,993.6375,150.25,3.0875,136.125,143.125,215.0625
2011-08-10,8,2011-08-10,25.46875,30.56875,65.5625,992.99375,259.1875,4.00625,313.125,207.5,389.0625
2011-08-11,8,2011-08-11,24.525,21.125,50.0,1000.00625,298.5625,3.46875,470.5,124.9375,447.375
2011-08-12,8,2011-08-12,23.81875,19.35625,47.5625,1006.2,304.875,2.58125,569.5625,96.125,466.0625
2011-08-13,8,2011-08-13,25.13125,23.7375,53.5,1007.8625,223.5,2.3375,182.8125,209.5,349.3125
2011-08-14,8,2011-08-14,22.392857142857142,45.85,86.42857142857143,1002.9428571428572,150.21428571428572,4.114285714285715,0.0,71.35714285714286,71.35714285714286
2011-08-15,8,2011-08-15,21.821428571428573,44.83571428571429,94.0,996.1928571428572,165.5,2.5285714285714285,0.0,200.64285714285714,200.64285714285714
2011-08-16,8,2011-08-16,21.428571428571427,37.16428571428571,76.0,1000.6714285714286,154.5,2.9285714285714284,57.357142857142854,258.2857142857143,282.85714285714283
2011-08-17,8,2011-08-17,24.646666666666665,24.466666666666665,62.6,1010.02,269.8,1.5666666666666667,489.93333333333334,146.26666666666668,444.93333333333334
2011-08-18,8,2011-08-18,24.47142857142857,35.135714285714286,70.07142857142857,1007.2714285714285,222.5,4.085714285714286,190.14285714285714,206.85714285714286,344.57142857142856
2011-08-19,8,2011-08-19,23.807142857142857,36.878571428571426,77.07142857142857,1004.2642857142857,211.42857142857142,2.0785714285714287,227.78571428571428,212.28571428571428,388.35714285714283
2011-08-20,8,2011-08-20,24.692857142857143,27.892857142857142,64.07142857142857,1005.4428571428572,275.64285714285717,1.5,546.8571428571429,122.71428571428571,493.35714285714283
2011-08-21,8,2011-08-21,25.585714285714285,36.5,70.42857142857143,1004.0357142857143,202.07142857142858,4.778571428571429,75.92857142857143,262.7857142857143,311.64285714285717
2011-08-22,8,2011-08-22,22.842857142857145,21.535714285714285,55.285714285714285,1001.3357142857143,303.14285714285717,4.521428571428571,518.2857142857143,141.28571428571428,479.5
2011-08-23,8,2011-08-23,22.25714285714286,19.87857142857143,45.357142857142854,1007.2571428571429,305.42857142857144,2.6285714285714286,528.2857142857143,153.42857142857142,461.5
2011-08-24,8,2011-08-24,23.792857142857144,24.685714285714287,52.92857142857143,1008.2785714285714,204.35714285714286,4.685714285714285,443.7857142857143,178.42857142857142,449.5
2011-08-25,8,2011-08-25,25.885714285714283,44.76428571428572,70.85714285714286,1002.842857142857,206.5,6.3500000000000005,4.142857142857143,141.42857142857142,141.92857142857142
2011-08-26,8,2011-08-26,25.678571428571427,34.714285714285715,67.28571428571429,1005.9857142857143,271.7142857142857,1.5071428571428573,396.2857142857143,178.71428571428572,435.2857142857143
2011-08-27,8,2011-08-27,23.50714285714286,50.23571428571428,90.28571428571429,1002.15,101.85714285714286,3.692857142857143,1.0,118.35714285714286,118.42857142857143
2011-08-28,8,2011-08-28,21.992857142857144,56.23571428571428,87.07142857142857,975.5857142857143,205.64285714285714,8.221428571428572,0.2857142857142857,123.42857142857143,123.5
2011-08-29,8,2011-08-29,20.8,19.74285714285714,60.214285714285715,1003.8142857142857,298.92857142857144,2.9,631.4285714285714,86.35714285714286,487.2857142857143
2011-08-30,8,2011-08-30,21.885714285714283,17.835714285714285,58.642857142857146,1010.4,143.0,1.542857142857143,677.0,74.92857142857143,494.0
2011-08-31,8,2011-08-31,23.428571428571427,25.185714285714287,62.92857142857143,1012.8857142857142,175.35714285714286,1.1285714285714286,490.7142857142857,134.0,446.35714285714283
2011-09-01,9,2011-09-01,23.535714285714285,25.864285714285717,65.78571428571429,1011.8357142857143,167.0,2.05,412.35714285714283,167.35714285714286,421.5
2011-09-02,9,2011-09-02,22.107142857142858,29.52857142857143,65.07142857142857,1009.7928571428572,128.71428571428572,2.0571428571428574,481.0,145.64285714285714,436.5
2011-09-03,9,2011-09-03,24.035714285714285,45.385714285714286,68.78571428571429,1005.3357142857143,218.5,3.357142857142857,261.57142857142856,204.92857142857142,383.57142857142856
2011-09-04,9,2011-09-04,25.728571428571428,42.57142857142857,71.85714285714286,1003.1071428571429,207.0,4.307142857142857,123.07142857142857,234.35714285714286,323.7142857142857
2011-09-05,9,2011-09-05,23.835714285714285,42.74285714285714,80.14285714285714,1000.4857142857143,200.28571428571428,4.871428571428572,63.07142857142857,238.35714285714286,271.85714285714283
2011-09-06,9,2011-09-06,17.45714285714286,49.50714285714286,89.35714285714286,1006.6142857142858,64.35714285714286,4.685714285714285,0.0,76.42857142857143,76.42857142857143
2011-09-07,9,2011-09-07,20.87857142857143,44.93571428571429,91.28571428571429,1009.4142857142857,96.14285714285714,4.135714285714285,2.4285714285714284,113.42857142857143,113.64285714285714
2011-09-08,9,2011-09-08,21.82857142857143,45.31428571428571,85.5,1006.9857142857143,71.42857142857143,3.735714285714286,188.92857142857142,201.92857142857142,337.14285714285717
